id,team,wiki,region,country,village,kind,section,application,isRemote,year
3965,UMaryland,https://2021.igem.org/Team:UMaryland,north-america,USA,Environment,collegiate,undergrad,accepted,FALSE,2021
4483,UMaryland,https://2022.igem.wiki/umaryland,north-america,USA,Environment,collegiate,undergrad,accepted,TRUE,2022
4860,UMaryland,https://2023.igem.wiki/umaryland,north-america,USA,Diagnostics,collegiate,overgrad,accepted,TRUE,2023
5104,UMaryland,https://2024.igem.wiki/umaryland,north-america,USA,Oncology,collegiate,undergrad,accepted,FALSE,2024
5586,UMaryland,,north-america,USA,,collegiate,collegiate,accepted,,2025
5455,UMass-Amherst,https://2024.igem.wiki/umass-amherst,north-america,USA,Food & Nutrition,collegiate,collegiate,withdrawn,TRUE,2024
2858,UMass_Dartmouth,https://2018.igem.org/Team:UMass_Dartmouth,north-america,USA,Foundational Advance,collegiate,undergrad,accepted,FALSE,2018
1644,UMass-Dartmouth,https://2015.igem.org/Team:UMass-Dartmouth,north-america,USA,Health & Medicine,collegiate,overgrad,accepted,FALSE,2015
2138,UMass-Dartmouth,https://2016.igem.org/Team:UMass-Dartmouth,north-america,USA,Foundational Advance,collegiate,undergrad,accepted,FALSE,2016
961,UMASS-LOWELL,https://2012.igem.org/Team:UMASS-LOWELL,north-america,USA,,collegiate,collegiate,deleted,FALSE,2012
1538,UMayor-Chile,https://2014.igem.org/Team:UMayor-Chile,latin-america,CHL,Health & Medicine,collegiate,overgrad,accepted,FALSE,2014
2430,UMBC,https://2017.igem.org/Team:UMBC,north-america,USA,,collegiate,undergrad,withdrawn,FALSE,2017
1410,UMBC-Maryland,https://2014.igem.org/Team:UMBC-Maryland,north-america,USA,Environment,collegiate,undergrad,withdrawn,FALSE,2014
1811,UMBC-Maryland,https://2015.igem.org/Team:UMBC-Maryland,north-america,USA,Environment,collegiate,overgrad,accepted,FALSE,2015
71,UMD,https://2007.igem.org/Team:UMD,north-america,USA,,collegiate,collegiate,deleted,FALSE,2007
882,UMiami,https://2012.igem.org/Team:UMiami,north-america,USA,,collegiate,collegiate,withdrawn,FALSE,2012
3033,UM_Macau,https://2019.igem.org/Team:UM_Macau,asia,MAC,Environment,collegiate,undergrad,accepted,FALSE,2019
3630,UM_Macau,https://2020.igem.org/Team:UM_Macau,asia,MAC,Environment,collegiate,undergrad,accepted,FALSE,2020
3789,UM_Macau,https://2021.igem.org/Team:UM_Macau,asia,MAC,Food & Nutrition,collegiate,undergrad,accepted,FALSE,2021
4357,UM_Macau,https://2022.igem.wiki/um-macau,asia,MAC,Environment,collegiate,undergrad,accepted,TRUE,2022
4716,UM-Macau,https://2023.igem.wiki/um-macau,asia,MAC,Therapeutics,collegiate,undergrad,accepted,FALSE,2023
5353,UM-Macau,https://2024.igem.wiki/um-macau,asia,MAC,Oncology,collegiate,undergrad,accepted,FALSE,2024
5698,UM-Macau,,asia,MAC,,collegiate,collegiate,pending,,2025
1588,UNA_Honduras,https://2015.igem.org/Team:UNA_Honduras,latin-america,HND,Health & Medicine,collegiate,overgrad,accepted,FALSE,2015
1731,UNAM-CU,https://2015.igem.org/Team:UNAM-CU,latin-america,MEX,Health & Medicine,collegiate,undergrad,accepted,FALSE,2015
1542,UNAM_Genomics,https://2014.igem.org/Team:UNAM_Genomics,latin-america,MEX,Health & Medicine,collegiate,undergrad,withdrawn,FALSE,2014
851,UNAM_Genomics_Mexico,https://2012.igem.org/Team:UNAM_Genomics_Mexico,latin-america,MEX,Information Processing,collegiate,collegiate,accepted,FALSE,2012
360,UNAM-Genomics_Mexico,https://2010.igem.org/Team:UNAM-Genomics_Mexico,latin-america,MEX,Information Processing,collegiate,collegiate,accepted,FALSE,2010
535,UNAM-Genomics_Mexico,https://2011.igem.org/Team:UNAM-Genomics_Mexico,latin-america,MEX,Food & Energy,collegiate,collegiate,accepted,FALSE,2011
657,UNAM-ITESM_Mexico_City,https://2011.igem.org/Team:UNAM-ITESM_Mexico_City,latin-america,MEX,,collegiate,collegiate,withdrawn,FALSE,2011
474,UNAM_Mexico,https://2006.igem.org/Team:UNAM_Mexico,latin-america,MEX,,collegiate,collegiate,deleted,FALSE,2006
2236,UNBC-Canada,https://2017.igem.org/Team:UNBC-Canada,north-america,CAN,Therapeutics,collegiate,overgrad,accepted,FALSE,2017
2499,UNC-Asheville,https://2017.igem.org/Team:UNC-Asheville,north-america,USA,Environment,collegiate,overgrad,accepted,FALSE,2017
250,UNC_Chapel_Hill,https://2009.igem.org/Team:UNC_Chapel_Hill,north-america,USA,,collegiate,collegiate,withdrawn,FALSE,2009
4893,UNC-ChapelHill,https://2023.igem.wiki/unc-chapelhill,north-america,USA,Diagnostics,collegiate,undergrad,accepted,FALSE,2023
5192,UNC-ChapelHill,https://2024.igem.wiki/unc-chapelhill,north-america,USA,Therapeutics,collegiate,undergrad,accepted,FALSE,2024
5788,UNC-ChapelHill,,north-america,USA,,collegiate,collegiate,accepted,,2025
1494,UNC-Chapel_Hill,https://2014.igem.org/Team:UNC-Chapel_Hill,north-america,USA,Health & Medicine,collegiate,undergrad,withdrawn,FALSE,2014
1838,UNC-Chapel_Hill,https://2015.igem.org/Team:UNC-Chapel_Hill,north-america,USA,Foundational Advance,collegiate,undergrad,accepted,FALSE,2015
2063,UNC-Chapel_Hill,https://2016.igem.org/Team:UNC-Chapel_Hill,north-america,USA,Foundational Advance,collegiate,undergrad,withdrawn,FALSE,2016
4067,Undecided,https://2021.igem.org/Team:Undecided,north-america,USA,High School,high-school,high-school,deleted,FALSE,2021
1516,UNebraska-Lincoln,https://2014.igem.org/Team:UNebraska-Lincoln,north-america,USA,,collegiate,collegiate,deleted,FALSE,2014
2086,UNebraska-Lincoln,https://2016.igem.org/Team:UNebraska-Lincoln,north-america,USA,Environment,collegiate,undergrad,accepted,FALSE,2016
2461,UNebraska-Lincoln,https://2017.igem.org/Team:UNebraska-Lincoln,north-america,USA,Environment,collegiate,undergrad,accepted,FALSE,2017
2662,UNebraska-Lincoln,https://2018.igem.org/Team:UNebraska-Lincoln,north-america,USA,Environment,collegiate,undergrad,accepted,FALSE,2018
3191,UNebraska-Lincoln,https://2019.igem.org/Team:UNebraska-Lincoln,north-america,USA,Therapeutics,collegiate,undergrad,accepted,FALSE,2019
2660,Unesp_Brazil,https://2018.igem.org/Team:Unesp_Brazil,latin-america,BRA,Therapeutics,collegiate,overgrad,accepted,FALSE,2018
3572,UNESP_Brazil,https://2020.igem.org/Team:UNESP_Brazil,latin-america,BRA,,collegiate,collegiate,deleted,FALSE,2020
3749,UNESP_Brazil,https://2021.igem.org/Team:UNESP_Brazil,latin-america,BRA,New Application,collegiate,overgrad,accepted,FALSE,2021
2076,UNH_Durham,https://2016.igem.org/Team:UNH_Durham,north-america,USA,Environment,collegiate,undergrad,withdrawn,FALSE,2016
1786,Uniandes_Colombia,https://2015.igem.org/Team:Uniandes_Colombia,latin-america,COL,Information Processing,collegiate,undergrad,accepted,FALSE,2015
4435,Unicamp_Brazil,https://2022.igem.wiki/unicamp-brazil,latin-america,BRA,Biomanufacturing,collegiate,overgrad,accepted,FALSE,2022
284,UNICAMP-Brazil,https://2009.igem.org/Team:UNICAMP-Brazil,latin-america,BRA,Food/Energy,collegiate,collegiate,accepted,FALSE,2009
5560,UNICAMP-Brazil,,latin-america,BRA,,collegiate,collegiate,accepted,,2025
554,UNICAMP-EMSE_Brazil,https://2011.igem.org/Team:UNICAMP-EMSE_Brazil,latin-america,BRA,Health & Medicine,collegiate,collegiate,accepted,FALSE,2011
4983,uniCRETE,https://2023.igem.wiki/unicrete,europe,GRC,Bioremediation,collegiate,undergrad,accepted,FALSE,2023
2343,UNIFI,https://2017.igem.org/Team:UNIFI,europe,ITA,Art & Design,collegiate,overgrad,accepted,FALSE,2017
3101,UniGE-Geneva,https://2019.igem.org/Team:UniGE-Geneva,europe,CHE,New Application,collegiate,overgrad,accepted,FALSE,2019
4472,Uni-Hamburg,https://2022.igem.wiki/uni-hamburg,europe,DEU,Diagnostics,collegiate,overgrad,accepted,FALSE,2022
1094,UNIK_Copenhagen,https://2013.igem.org/Team:UNIK_Copenhagen,europe,DNK,New Application,collegiate,overgrad,accepted,FALSE,2013
1525,UNIK_Copenhagen,https://2014.igem.org/Team:UNIK_Copenhagen,europe,DNK,New Application,collegiate,overgrad,accepted,FALSE,2014
1825,UNIK_Copenhagen,https://2015.igem.org/Team:UNIK_Copenhagen,europe,DNK,Environment,collegiate,overgrad,accepted,FALSE,2015
1975,UNIK_Copenhagen,https://2016.igem.org/Team:UNIK_Copenhagen,europe,DNK,New Application,collegiate,overgrad,accepted,FALSE,2016
4075,UNILA_LatAm,https://2021.igem.org/Team:UNILA_LatAm,latin-america,BRA,New Application,collegiate,overgrad,accepted,FALSE,2021
5023,UNILA-LatAm,https://2023.igem.wiki/unila-latam,latin-america,BRA,Bioremediation,collegiate,overgrad,accepted,FALSE,2023
3482,UNILausanne,https://2020.igem.org/Team:UNILausanne,europe,CHE,Therapeutics,collegiate,overgrad,accepted,FALSE,2020
3782,UNILausanne,https://2021.igem.org/Team:UNILausanne,europe,CHE,Food & Nutrition,collegiate,overgrad,accepted,FALSE,2021
4209,UNILausanne,https://2022.igem.wiki/unilausanne,europe,CHE,Environment,collegiate,overgrad,accepted,FALSE,2022
4685,UNILausanne,https://2023.igem.wiki/unilausanne,europe,CHE,Bioremediation,collegiate,undergrad,accepted,FALSE,2023
5047,UNILausanne,https://2024.igem.wiki/unilausanne,europe,CHE,Conservation,collegiate,overgrad,accepted,FALSE,2024
5603,UNILausanne,,europe,CHE,,collegiate,collegiate,accepted,,2025
3294,Unimelb,https://2019.igem.org/Team:Unimelb,asia,AUS,Foundational Advance,collegiate,overgrad,withdrawn,FALSE,2019
3695,UniMelb,https://2020.igem.org/Team:UniMelb,asia,AUS,,collegiate,collegiate,deleted,FALSE,2020
4675,UniMuenster,https://2023.igem.wiki/unimuenster,europe,DEU,Conservation,collegiate,overgrad,accepted,FALSE,2023
5164,UniMuenster,https://2024.igem.wiki/unimuenster,europe,DEU,Biomanufacturing,collegiate,overgrad,accepted,FALSE,2024
4418,UniofBath,https://2022.igem.wiki/uniofbath,europe,GBR,Food & Nutrition,collegiate,overgrad,accepted,FALSE,2022
4727,Uni-Padua-IT,https://2023.igem.wiki/uni-padua-it,europe,ITA,Therapeutics,collegiate,undergrad,accepted,FALSE,2023
5109,Uni-Padua-IT,https://2024.igem.wiki/uni-padua-it,europe,ITA,Bioremediation,collegiate,undergrad,accepted,FALSE,2024
5700,Uni-Padua-IT,,europe,ITA,,collegiate,collegiate,pending,,2025
3062,UniPatrasPharmacy_GR,https://2019.igem.org/Team:UniPatrasPharmacy_GR,europe,GRC,,collegiate,collegiate,deleted,FALSE,2019
81,UNIPV-Pavia,https://2008.igem.org/Team:UNIPV-Pavia,europe,ITA,,collegiate,collegiate,accepted,FALSE,2008
173,UNIPV-Pavia,https://2009.igem.org/Team:UNIPV-Pavia,europe,ITA,Food/Energy,collegiate,collegiate,accepted,FALSE,2009
300,UNIPV-Pavia,https://2010.igem.org/Team:UNIPV-Pavia,europe,ITA,Manufacturing,collegiate,collegiate,accepted,FALSE,2010
516,UNIPV-Pavia,https://2011.igem.org/Team:UNIPV-Pavia,europe,ITA,Information Processing,collegiate,collegiate,accepted,FALSE,2011
1151,UniSalento_Lecce,https://2013.igem.org/Team:UniSalento_Lecce,europe,ITA,Environment,collegiate,undergrad,accepted,FALSE,2013
526,UNIST_Korea,https://2011.igem.org/Team:UNIST_Korea,asia,KOR,Environment,collegiate,collegiate,accepted,FALSE,2011
4042,United-Mooc,https://2021.igem.org/Team:United-Mooc,asia,CHN,High School,high-school,high-school,deleted,FALSE,2021
2521,United-NFLS-China,https://2017.igem.org/Team:United-NFLS-China,asia,CHN,High School,high-school,high-school,withdrawn,FALSE,2017
4043,United_Shanghai_HS,https://2021.igem.org/Team:United_Shanghai_HS,asia,CHN,High School,high-school,high-school,accepted,FALSE,2021
731,UNITN-Trento,https://2012.igem.org/Team:UNITN-Trento,europe,ITA,New Application,collegiate,collegiate,accepted,FALSE,2012
1065,UNITN-Trento,https://2013.igem.org/Team:UNITN-Trento,europe,ITA,Food & Energy,collegiate,undergrad,accepted,FALSE,2013
1604,UNITN-Trento,https://2015.igem.org/Team:UNITN-Trento,europe,ITA,Energy,collegiate,undergrad,accepted,FALSE,2015
553,UNITS_Trieste,https://2011.igem.org/Team:UNITS_Trieste,europe,ITA,New Application,collegiate,collegiate,accepted,FALSE,2011
729,University_College_London,https://2012.igem.org/Team:University_College_London,europe,GBR,Environment,collegiate,collegiate,accepted,FALSE,2012
123,University_of_Alberta,https://2008.igem.org/Team:University_of_Alberta,north-america,CAN,,collegiate,collegiate,accepted,FALSE,2008
163,University_of_Chicago,https://2008.igem.org/Team:University_of_Chicago,north-america,USA,,collegiate,collegiate,accepted,FALSE,2008
147,University_of_Lethbridge,https://2008.igem.org/Team:University_of_Lethbridge,north-america,CAN,,collegiate,collegiate,accepted,FALSE,2008
5706,University of Milan,,europe,ITA,,collegiate,collegiate,pending,,2025
149,University_of_Ottawa,https://2008.igem.org/Team:University_of_Ottawa,north-america,CAN,,collegiate,collegiate,accepted,FALSE,2008
153,University_of_Sheffield,https://2008.igem.org/Team:University_of_Sheffield,europe,GBR,,collegiate,collegiate,accepted,FALSE,2008
109,University_of_Washington,https://2008.igem.org/Team:University_of_Washington,north-america,USA,,collegiate,collegiate,accepted,FALSE,2008
5143,UnivLyon1-INSALyon,https://2024.igem.wiki/univlyon1-insalyon,europe,FRA,Food & Nutrition,collegiate,overgrad,accepted,FALSE,2024
3929,UNIZAR,https://2021.igem.org/Team:UNIZAR,europe,ESP,New Application,collegiate,undergrad,accepted,FALSE,2021
2284,UNOTT,https://2017.igem.org/Team:UNOTT,europe,GBR,New Application,collegiate,undergrad,accepted,FALSE,2017
2022,UNSW_Australia,https://2016.igem.org/Team:UNSW_Australia,asia,AUS,Foundational Advance,collegiate,undergrad,accepted,FALSE,2016
2710,UNSW_Australia,https://2018.igem.org/Team:UNSW_Australia,asia,AUS,Foundational Advance,collegiate,undergrad,accepted,FALSE,2018
3075,UNSW_Australia,https://2019.igem.org/Team:UNSW_Australia,asia,AUS,Manufacturing,collegiate,undergrad,accepted,FALSE,2019
3558,UNSW_Australia,https://2020.igem.org/Team:UNSW_Australia,asia,AUS,Environment,collegiate,undergrad,accepted,FALSE,2020
3750,UNSW_Australia,https://2021.igem.org/Team:UNSW_Australia,asia,AUS,Environment,collegiate,undergrad,accepted,FALSE,2021
4467,UNSW_Australia,https://2022.igem.wiki/unsw-australia,asia,AUS,Food & Nutrition,collegiate,undergrad,accepted,FALSE,2022
224,UNSW-Australia,https://2009.igem.org/Team:UNSW-Australia,asia,AUS,,collegiate,collegiate,deleted,FALSE,2009
4758,UNSW-Australia,https://2023.igem.wiki/unsw-australia,asia,AUS,Climate Crisis,collegiate,undergrad,accepted,FALSE,2023
4848,UNT,https://2023.igem.wiki/unt,north-america,USA,Climate Crisis,collegiate,undergrad,accepted,TRUE,2023
5273,UNT,https://2024.igem.wiki/unt,north-america,USA,Climate Crisis,collegiate,collegiate,withdrawn,TRUE,2024
2024,UoA_NewZealand,https://2016.igem.org/Team:UoA_NewZealand,asia,NZL,Environment,collegiate,undergrad,accepted,FALSE,2016
3444,UoCrete,https://2020.igem.org/Team:UoCrete,europe,GRC,,collegiate,collegiate,deleted,FALSE,2020
2008,UofC_Calgary,https://2016.igem.org/Team:UofC_Calgary,north-america,CAN,Therapeutics,collegiate,undergrad,accepted,FALSE,2016
2777,UofGuelph,https://2018.igem.org/Team:UofGuelph,north-america,CAN,Food & Nutrition,collegiate,overgrad,accepted,FALSE,2018
2490,U_of_Guelph,https://2017.igem.org/Team:U_of_Guelph,north-america,CAN,Manufacturing,collegiate,overgrad,accepted,FALSE,2017
3425,UofUppsala,https://2020.igem.org/Team:UofUppsala,europe,SWE,New Application,collegiate,overgrad,accepted,FALSE,2020
4215,UOregon,https://2022.igem.wiki/uoregon,north-america,USA,Diagnostics,collegiate,overgrad,accepted,FALSE,2022
4598,UOregon,https://2023.igem.wiki/uoregon,north-america,USA,Therapeutics,collegiate,undergrad,accepted,FALSE,2023
5105,UOregon,https://2024.igem.wiki/uoregon,north-america,USA,Infectious Diseases,collegiate,undergrad,accepted,FALSE,2024
234,uOttawa,https://2009.igem.org/Team:uOttawa,north-america,CAN,Health/Medicine,collegiate,collegiate,accepted,FALSE,2009
319,uOttawa,https://2010.igem.org/Team:uOttawa,north-america,CAN,Foundational Advance,collegiate,collegiate,accepted,FALSE,2010
642,uOttawa,https://2011.igem.org/Team:uOttawa,north-america,CAN,Foundational Advance,collegiate,collegiate,accepted,FALSE,2011
1164,uOttawa,https://2013.igem.org/Team:uOttawa,north-america,CAN,New Application,collegiate,undergrad,accepted,FALSE,2013
1400,uOttawa,https://2014.igem.org/Team:uOttawa,north-america,CAN,Measurement,collegiate,undergrad,accepted,FALSE,2014
1652,uOttawa,https://2015.igem.org/Team:uOttawa,north-america,CAN,Health & Medicine,collegiate,undergrad,accepted,FALSE,2015
2327,uOttawa,https://2017.igem.org/Team:uOttawa,north-america,CAN,Foundational Advance,collegiate,undergrad,accepted,FALSE,2017
3271,uOttawa,https://2019.igem.org/Team:uOttawa,north-america,CAN,Foundational Advance,collegiate,undergrad,accepted,FALSE,2019
3508,uOttawa,https://2020.igem.org/Team:uOttawa,north-america,CAN,,collegiate,collegiate,deleted,FALSE,2020
5293,uOttawa,https://2024.igem.wiki/uottawa,north-america,CAN,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2024
2313,uOttawa_,https://2017.igem.org/Team:uOttawa_,north-america,CAN,,collegiate,collegiate,deleted,FALSE,2017
5707,UOttawa,,north-america,CAN,,collegiate,collegiate,pending,,2025
807,uOttawa_CA,https://2012.igem.org/Team:uOttawa_CA,north-america,CAN,Foundational Advance,collegiate,collegiate,accepted,FALSE,2012
3864,UParis,https://2021.igem.org/Team:UParis,europe,FRA,,collegiate,collegiate,deleted,FALSE,2021
3878,UParis_BME,https://2021.igem.org/Team:UParis_BME,europe,FRA,Diagnostics,collegiate,overgrad,accepted,FALSE,2021
3118,UPCH_Peru,https://2019.igem.org/Team:UPCH_Peru,latin-america,PER,,collegiate,collegiate,deleted,FALSE,2019
3612,UPCH_Peru,https://2020.igem.org/Team:UPCH_Peru,latin-america,PER,Food & Nutrition,collegiate,undergrad,accepted,FALSE,2020
4036,UPenn,https://2021.igem.org/Team:UPenn,north-america,USA,Foundational Advance,collegiate,undergrad,accepted,FALSE,2021
4444,UPenn,https://2022.igem.wiki/upenn,north-america,USA,Foundational Advance,collegiate,overgrad,accepted,FALSE,2022
3484,UPF_Barcelona,https://2020.igem.org/Team:UPF_Barcelona,europe,ESP,Therapeutics,collegiate,undergrad,accepted,FALSE,2020
3791,UPF_Barcelona,https://2021.igem.org/Team:UPF_Barcelona,europe,ESP,New Application,collegiate,undergrad,accepted,FALSE,2021
5311,UPF-Barcelona,https://2024.igem.wiki/upf-barcelona,europe,ESP,Infectious Diseases,collegiate,undergrad,accepted,FALSE,2024
2581,UPF_CRG_Barcelona,https://2018.igem.org/Team:UPF_CRG_Barcelona,europe,ESP,Therapeutics,collegiate,undergrad,accepted,FALSE,2018
2118,UPF-CRG_Barcelona,https://2016.igem.org/Team:UPF-CRG_Barcelona,europe,ESP,Therapeutics,collegiate,undergrad,accepted,FALSE,2016
2106,UPIBI-IPN,https://2016.igem.org/Team:UPIBI-IPN,latin-america,MEX,,collegiate,collegiate,withdrawn,FALSE,2016
854,UPIBI-Mexico,https://2012.igem.org/Team:UPIBI-Mexico,latin-america,MEX,,collegiate,collegiate,withdrawn,FALSE,2012
2180,UPMC-Paris,https://2016.igem.org/Team:UPMC-Paris,europe,FRA,Environment,collegiate,overgrad,accepted,FALSE,2016
2504,UPMC_PARIS,https://2017.igem.org/Team:UPMC_PARIS,europe,FRA,Manufacturing,collegiate,overgrad,accepted,FALSE,2017
4668,UPNAavarra-Spain,https://2023.igem.wiki/upnaavarra-spain,europe,ESP,,collegiate,collegiate,deleted,TRUE,2023
3287,UPNAvarra_Spain,https://2019.igem.org/Team:UPNAvarra_Spain,europe,ESP,Environment,collegiate,undergrad,accepted,FALSE,2019
4453,UPNAvarra_Spain,https://2022.igem.wiki/upnavarra-spain,europe,ESP,Therapeutics,collegiate,overgrad,accepted,FALSE,2022
4671,UPNAvarra-Spain,https://2023.igem.wiki/upnavarra-spain,europe,ESP,Food & Nutrition,collegiate,overgrad,accepted,FALSE,2023
367,UPO-Sevilla,https://2010.igem.org/Team:UPO-Sevilla,europe,ESP,New Application,collegiate,collegiate,accepted,FALSE,2010
510,UPO-Sevilla,https://2011.igem.org/Team:UPO-Sevilla,europe,ESP,New Application,collegiate,collegiate,accepted,FALSE,2011
1973,UPO-Sevilla,https://2016.igem.org/Team:UPO-Sevilla,europe,ESP,Environment,collegiate,overgrad,accepted,FALSE,2016
1033,Uppsala,https://2013.igem.org/Team:Uppsala,europe,SWE,Food & Energy,collegiate,overgrad,accepted,FALSE,2013
1381,Uppsala,https://2014.igem.org/Team:Uppsala,europe,SWE,Health & Medicine,collegiate,overgrad,accepted,FALSE,2014
1688,Uppsala,https://2015.igem.org/Team:Uppsala,europe,SWE,Environment,collegiate,overgrad,accepted,FALSE,2015
2003,Uppsala,https://2016.igem.org/Team:Uppsala,europe,SWE,Hardware,collegiate,overgrad,accepted,FALSE,2016
2423,Uppsala,https://2017.igem.org/Team:Uppsala,europe,SWE,Manufacturing,collegiate,overgrad,accepted,FALSE,2017
2669,Uppsala,https://2018.igem.org/Team:Uppsala,europe,SWE,New Application,collegiate,overgrad,accepted,FALSE,2018
3934,Uppsala,https://2021.igem.org/Team:Uppsala,europe,SWE,Food & Nutrition,collegiate,overgrad,accepted,FALSE,2021
4378,Uppsala,https://2022.igem.wiki/uppsala,europe,SWE,Environment,collegiate,overgrad,accepted,TRUE,2022
4976,Uppsala,https://2023.igem.wiki/uppsala,europe,SWE,,collegiate,collegiate,deleted,TRUE,2023
273,Uppsala-Sweden,https://2009.igem.org/Team:Uppsala-Sweden,europe,SWE,Food/Energy,collegiate,collegiate,accepted,FALSE,2009
379,Uppsala-Sweden,https://2010.igem.org/Team:Uppsala-Sweden,europe,SWE,Health & Medicine,collegiate,collegiate,accepted,FALSE,2010
592,Uppsala-Sweden,https://2011.igem.org/Team:Uppsala-Sweden,europe,SWE,New Application,collegiate,collegiate,accepted,FALSE,2011
3105,Uppsala_Universitet,https://2019.igem.org/Team:Uppsala_Universitet,europe,SWE,Manufacturing,collegiate,overgrad,accepted,FALSE,2019
5527,UppsalaUniversity,https://2024.igem.wiki/uppsalauniversity,europe,SWE,Fashion & Cosmetics,collegiate,overgrad,accepted,FALSE,2024
5749,UppsalaUniversity,,europe,SWE,,collegiate,collegiate,pending,,2025
864,Uppsala_University,https://2012.igem.org/Team:Uppsala_University,europe,SWE,Health & Medicine,collegiate,collegiate,accepted,FALSE,2012
3169,UPRM,https://2019.igem.org/Team:UPRM,latin-america,PRI,Open,collegiate,undergrad,accepted,FALSE,2019
3671,UPRM-RUM,https://2020.igem.org/Team:UPRM-RUM,north-america,USA,,collegiate,collegiate,deleted,FALSE,2020
397,UQ_Australia,https://2010.igem.org/Team:UQ_Australia,asia,AUS,,collegiate,collegiate,withdrawn,FALSE,2010
205,UQ-Australia,https://2009.igem.org/Team:UQ-Australia,asia,AUS,Environment,collegiate,collegiate,accepted,FALSE,2009
570,UQ-Australia,https://2011.igem.org/Team:UQ-Australia,asia,AUS,Foundational Advance,collegiate,collegiate,accepted,FALSE,2011
2179,UrbanTundra_Edmonton,https://2016.igem.org/Team:UrbanTundra_Edmonton,north-america,CAN,High School,high-school,high-school,accepted,FALSE,2016
2397,UrbanTundra_Edmonton,https://2017.igem.org/Team:UrbanTundra_Edmonton,north-america,CAN,High School,high-school,high-school,accepted,FALSE,2017
1107,USA,https://2013.igem.org/Team:USA,north-america,USA,,collegiate,overgrad,deleted,FALSE,2013
1108,USA-2,https://2013.igem.org/Team:USA-2,north-america,USA,,collegiate,overgrad,deleted,FALSE,2013
2732,USAFA,https://2018.igem.org/Team:USAFA,north-america,USA,Therapeutics,collegiate,undergrad,accepted,FALSE,2018
2911,USAFA,https://2019.igem.org/Team:USAFA,north-america,USA,Environment,collegiate,undergrad,accepted,FALSE,2019
3347,USAFA,https://2020.igem.org/Team:USAFA,north-america,USA,Environment,collegiate,undergrad,accepted,FALSE,2020
3723,USAFA,https://2021.igem.org/Team:USAFA,north-america,USA,Environment,collegiate,undergrad,accepted,FALSE,2021
4132,USAFA,https://2022.igem.wiki/usafa,north-america,USA,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2022
4578,USAFA,https://2023.igem.wiki/usafa,north-america,USA,Diagnostics,collegiate,undergrad,accepted,FALSE,2023
5199,USAFA,https://2024.igem.wiki/usafa,north-america,USA,Biomanufacturing,collegiate,undergrad,accepted,FALSE,2024
2522,US_AFRL_CarrollHS,https://2017.igem.org/Team:US_AFRL_CarrollHS,north-america,USA,High School,high-school,high-school,accepted,FALSE,2017
2594,US_AFRL_CarrollHS,https://2018.igem.org/Team:US_AFRL_CarrollHS,north-america,USA,High School,high-school,high-school,accepted,FALSE,2018
3145,US_AFRL_CarrollHS,https://2019.igem.org/Team:US_AFRL_CarrollHS,north-america,USA,High School,high-school,high-school,accepted,FALSE,2019
512,USC,https://2011.igem.org/Team:USC,north-america,USA,Foundational Advance,collegiate,collegiate,accepted,FALSE,2011
842,USC,https://2012.igem.org/Team:USC,north-america,USA,New Application,collegiate,collegiate,accepted,FALSE,2012
4857,USC,https://2023.igem.wiki/usc,north-america,USA,Agriculture,collegiate,undergrad,accepted,TRUE,2023
4381,USC_Dornsife,https://2022.igem.wiki/usc-dornsife,north-america,USA,Environment,collegiate,overgrad,accepted,FALSE,2022
3104,USF,https://2019.igem.org/Team:USF,north-america,USA,,collegiate,undergrad,withdrawn,FALSE,2019
5756,USherbrooke,,north-america,CAN,,collegiate,collegiate,pending,,2025
2222,USMA-West_Point,https://2017.igem.org/Team:USMA-West_Point,north-america,USA,Diagnostics,collegiate,undergrad,accepted,FALSE,2017
2838,USMA-West_Point,https://2018.igem.org/Team:USMA-West_Point,north-america,USA,Manufacturing,collegiate,undergrad,accepted,FALSE,2018
2199,USNA_Annapolis,https://2017.igem.org/Team:USNA_Annapolis,north-america,USA,Therapeutics,collegiate,undergrad,accepted,FALSE,2017
2724,USNA_Annapolis,https://2018.igem.org/Team:USNA_Annapolis,north-america,USA,,collegiate,undergrad,withdrawn,FALSE,2018
2147,USNA-Annapolis,https://2016.igem.org/Team:USNA-Annapolis,north-america,USA,Diagnostics,collegiate,undergrad,accepted,FALSE,2016
1078,USP-Brazil,https://2013.igem.org/Team:USP-Brazil,latin-america,BRA,Manufacturing,collegiate,overgrad,accepted,FALSE,2013
2486,USP-Brazil,https://2017.igem.org/Team:USP-Brazil,latin-america,BRA,New Application,collegiate,overgrad,accepted,FALSE,2017
2771,USP-Brazil,https://2018.igem.org/Team:USP-Brazil,latin-america,BRA,Foundational Advance,collegiate,overgrad,accepted,FALSE,2018
3095,USP-Brazil,https://2019.igem.org/Team:USP-Brazil,latin-america,BRA,Foundational Advance,collegiate,overgrad,accepted,FALSE,2019
3890,USP-Brazil,https://2021.igem.org/Team:USP-Brazil,latin-america,BRA,Environment,collegiate,overgrad,accepted,FALSE,2021
4519,USP-Brazil,https://2022.igem.wiki/usp-brazil,latin-america,BRA,,collegiate,collegiate,deleted,FALSE,2022
4590,USP-Brazil,https://2023.igem.wiki/usp-brazil,latin-america,BRA,Foundational Advance,collegiate,overgrad,accepted,FALSE,2023
